Year,Month,Fieldwork,,Published,Polling,Publisher,Con,,Lab,,LD,,Green,,BXP/Reform,,Ukip,,Con lead,,,,,Leader:,Con good,Con bad,Con net,Lab good,Lab bad,Lab net,LD good,LD bad,LD net,BXP/Ref good,BXP/Ref bad,BXP/Ref net,Grn good,Grn bad,Grn net,Question,Con Best PM,Lab Best PM,LD Best PM,Green Best PM,BXP Best PM,Question,Govt good,Govt bad,Govt net,Question,Wisdom of crowds:,Con,Lab,LD
,Aug,10-11,10/8/23,21,YouGov,TT,25.0,0.0,44.0,-3.0,10.0,0.0,8.0,2.0,8.0,1.0,,,-19.0,-3.0,Internet,,,,,,,,,,,,,,,,,,,,24.0,29.0,,,,Which of the following do you think would make the best PM?,12.0,69.0,-57.0,Do you approve or disapprove of the Government's record to date?,,,,
,Aug,11-14,11/8/23,25,Ipsos,,,,,,,,,,,,,,,,Internet,,,,27.0,49.0,-22.0,30.0,38.0,-8.0,,,,,,,,,,To what extent if at all do you have favourable or unfavourable opinion of…,,,,,,,,,,,,,,
,Aug,12-14,12/8/23,15,YouGov,,,,,,,,,,,,,,,,Internet,,,,27.0,60.0,-33.0,30.0,49.0,-19.0,,,,,,,,,,Do you think X is doing well or badly as Y?,,,,,,,15.0,66.0,-51.0,Do you approve or disapprove of the Government's record to date?,,,,
,Aug,13,13/8/23,14,R+W,,28.0,1.0,48.0,3.0,10.0,0.0,4.0,-2.0,5.0,-3.0,,,-20.0,-2.0,Internet,,,,32.0,41.0,-9.0,40.0,27.0,13.0,,,,,,,,,,"To what extent, if at all, do you approve or disapprove of X’s overall job performance since s/he became Y?",33.0,43.0,,,,"At this moment, which of the following individuals do you think would be the better Prime Minister for the United Kingdom?",,,,,,,,
,Aug,14-16,14/8/23,16,More in Common,,29.0,0.0,44.0,0.0,11.0,-1.0,6.0,1.0,6.0,1.0,,,-15.0,0.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug,16-18,16/8/23,20,Opinium,Ob,26.0,0.0,41.0,1.0,11.0,1.0,7.0,0.0,9.0,-1.0,,,-15.0,-1.0,Internet,,,,24.0,47.0,-23.0,29.0,34.0,-5.0,15.0,18.0,-3.0,,,,,,,To what extent do you approve or disapprove of the way X is handling his job as Y,24.0,27.0,,,,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,
,Aug,17-18,17/8/23,18,WeThink,,28.0,4.0,44.0,-4.0,10.0,0.0,5.0,-1.0,7.0,1.0,,,-16.0,8.0,Internet,UK,,,30.0,40.0,-10.0,,,,,,,,,,,,,To what extent do you approve or disapprove of the way X is handling the job of Y?,31.0,34.0,,,,Who do you think would make the best PM?,,,,,,,,
,Aug,17-18,17/8/23,21,YouGov,TT,26.0,1.0,45.0,1.0,10.0,0.0,8.0,0.0,7.0,-1.0,,,-19.0,0.0,Internet,,,,,,,,,,,,,,,,,,,,24.0,32.0,,,,Which of the following do you think would make the best PM?,,,,,,,,
,Aug,18-1,18/8/23,23-Sep,Survation,Greenpeace,29.0,0.0,46.0,-2.0,11.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,-17.0,2.0,Internet,,MRP poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug,19-21,19/8/23,22,YouGov,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,66.0,-53.0,Do you approve or disapprove of the Government's record to date?,,,,
,Aug,20,20/8/23,21,R+W,,27.0,-1.0,42.0,-6.0,13.0,3.0,6.0,2.0,7.0,2.0,,,-15.0,5.0,Internet,,,,29.0,47.0,-18.0,39.0,27.0,12.0,,,,,,,,,,"To what extent, if at all, do you approve or disapprove of X’s overall job performance since s/he became Y?",33.0,40.0,,,,"At this moment, which of the following individuals do you think would be the better Prime Minister for the United Kingdom?",,,,,,,,
,Aug,17-21,17/8/23,22,Deltapoll,,25.0,-4.0,50.0,4.0,9.0,-3.0,7.0,2.0,4.0,0.0,1.0,0.0,-25.0,-8.0,Internet,,,,34.0,58.0,-24.0,45.0,42.0,3.0,,,,,,,,,,"Do you think they are doing very well in their job, quite well, quite badly or very badly?",,,,,,,,,,,,,,
,Aug,21-22,21/8/23,,YouGov,,,,,,,,,,,,,,,,Internet,,,,28.0,63.0,-35.0,33.0,53.0,-20.0,,,,,,,,,,Do you have a favourable or unfavourable opinion of…,,,,,,,,,,,,,,
,Aug,22,22/8/23,29,PeoplePolling,GB News,21.0,,45.0,,9.0,,8.0,,9.0,,,,-24.0,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug,22-23,22/8/23,25,BMG,The i,29.0,2.0,44.0,0.0,10.0,-4.0,4.0,0.0,8.0,1.0,,,-15.0,2.0,Internet,,,,24.0,50.0,-26.0,29.0,31.0,-2.0,14.0,19.0,-5.0,,,,,,,Are you satisfied or dissatisfied with the way X is doing his/her job as…,,,,,,,,,,,,,,
,Aug,22-23,22/8/23,30,YouGov,TT,24.0,-2.0,44.0,-1.0,9.0,-1.0,8.0,0.0,9.0,2.0,,,-20.0,-1.0,Internet,,,,,,,,,,,,,,,,,,,,22.0,32.0,,,,Which of the following do you think would make the best PM?,,,,,,,,
,Aug,23-24,23/8/23,29,WeThink,,26.0,-2.0,47.0,3.0,11.0,1.0,5.0,0.0,6.0,-1.0,,,-21.0,-5.0,Internet,UK,,,28.0,44.0,-16.0,,,,,,,,,,,,,To what extent do you approve or disapprove of the way X is handling the job of Y?,28.0,37.0,,,,Who do you think would make the best PM?,,,,,,,,
,Aug,24-25,24/8/23,29,Deltapoll,,30.0,5.0,46.0,-4.0,12.0,3.0,3.0,-4.0,5.0,1.0,1.0,0.0,-16.0,9.0,Internet,,,,34.0,56.0,-22.0,45.0,44.0,1.0,,,,,,,,,,"Do you think they are doing very well in their job, quite well, quite badly or very badly?",,,,,,,,,,,,,,
,Aug,25-27,25/8/23,1,Savanta ComRes,,29.0,1.0,46.0,-1.0,10.0,0.0,4.0,1.0,5.0,1.0,,,-17.0,2.0,Internet,UK,,,28.0,48.0,-20.0,36.0,37.0,-1.0,16.0,27.0,-11.0,,,,,,,To what extent do you feel favourably or unfavourably towards…,32.0,39.0,,,,Which of the following politicians do you think would make the best PM?,20.0,57.0,-28.0,To what extent do you feel favourably or unfavourably towards…,,,,
,Aug,26-28,26/8/23,29,YouGov,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,66.0,-52.0,Do you approve or disapprove of the Government's record to date?,,,,
,Aug,27,27/8/23,28,R+W,,28.0,1.0,44.0,2.0,12.0,-1.0,4.0,-2.0,7.0,0.0,,,-16.0,-1.0,Internet,,,,30.0,45.0,-15.0,41.0,29.0,12.0,,,,,,,,,,"To what extent, if at all, do you approve or disapprove of X’s overall job performance since s/he became Y?",34.0,44.0,,,,"At this moment, which of the following individuals do you think would be the better Prime Minister for the United Kingdom?",,,,,,,,
,Aug,29-30,29/8/23,11,YouGov,,,,,,,,,,,,,,,,Internet,,,,26.0,67.0,-41.0,34.0,54.0,-20.0,,,,,,,,,,Do you have a favourable or unfavourable opinion of…,,,,,,,,,,,,,,
,Aug,30-31,30/8/23,1,Techne,,24.0,-2.0,45.0,-1.0,11.0,1.0,6.0,1.0,8.0,1.0,,,-21.0,-1.0,Phone/Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug,30-31,30/8/23,1,YouGov,TT,26.0,2.0,44.0,0.0,10.0,1.0,7.0,-1.0,7.0,-2.0,,,-18.0,2.0,Internet,,,,,,,,,,,,,,,,,,,,23.0,30.0,,,,Which of the following do you think would make the best PM?,,,,,,,,
,Aug,30-1,30/8/23,3,Opinium,Ob,28.0,2.0,42.0,1.0,9.0,-2.0,8.0,1.0,8.0,-1.0,,,-14.0,1.0,Internet,,,,24.0,49.0,-25.0,29.0,35.0,-6.0,15.0,20.0,-5.0,,,,,,,To what extent do you approve or disapprove of the way X is handling his job as Y,23.0,27.0,,,,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,
,Aug,31,31/8/23,1,WeThink,,25.0,-1.0,46.0,-1.0,11.0,0.0,5.0,0.0,7.0,1.0,,,-21.0,0.0,Internet,UK,,,28.0,42.0,-14.0,32.0,29.0,3.0,,,,,,,,,,To what extent do you approve or disapprove of the way X is handling the job of Y?,28.0,37.0,,,,Who do you think would make the best PM?,,,,,,,,
,Aug,31-4,31/8/23,7,Kantar,,27.0,-2.0,43.0,1.0,13.0,2.0,5.0,0.0,4.0,-1.0,1.0,0.0,-16.0,-3.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug,n/a,,28/9,Stonehaven,,26.3,1.3,39.0,-3.0,10.8,-0.5,6.9,2.2,8.0,0.9,,,-12.7,4.3,Internet,,MRP poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep,1-3,1/9/23,8,Savanta ComRes,,29.0,0.0,45.0,-1.0,10.0,0.0,3.0,-1.0,6.0,1.0,,,-16.0,1.0,Internet,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep,1-4,1/9/23,4,Deltapoll,,28.0,-2.0,46.0,0.0,10.0,-2.0,5.0,2.0,7.0,2.0,1.0,0.0,-18.0,-2.0,Internet,,,,32.0,58.0,-26.0,43.0,42.0,1.0,,,,,,,,,,"Do you think they are doing very well in their job, quite well, quite badly or very badly?",,,,,,,,,,,,,,
,Sep,1-4,1/9/23,6,More in Common,Politico,29.0,0.0,44.0,0.0,10.0,-1.0,5.0,-1.0,6.0,0.0,,,-15.0,0.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep,2-4,2/9/23,5,YouGov,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,69.0,-56.0,Do you approve or disapprove of the Government's record to date?,,,,
,Sep,3,3/9/23,4,R+W,,28.0,0.0,44.0,0.0,14.0,2.0,4.0,0.0,6.0,-1.0,,,-16.0,0.0,Internet,,,,31.0,43.0,-12.0,40.0,25.0,15.0,,,,,,,,,,"To what extent, if at all, do you approve or disapprove of X’s overall job performance since s/he became Y?",29.0,46.0,,,,"At this moment, which of the following individuals do you think would be the better Prime Minister for the United Kingdom?",,,,,,,,
,Sep,6-7,6/9/23,8,Techne,,25.0,1.0,46.0,1.0,10.0,-1.0,6.0,0.0,7.0,-1.0,,,-21.0,0.0,Phone/Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep,6-12,6/9/23,19,Ipsos,ES,24.0,-4.0,44.0,-1.0,12.0,0.0,8.0,2.0,4.0,1.0,0.0,-1.0,-20.0,-3.0,Phone,,,,22.0,66.0,-44.0,29.0,51.0,-22.0,22.0,34.0,-12.0,,,,,,,Are you satisfied or dissatisfied with the way X is doing his/her job as…,32.0,36.0,,,,Who do you think would make the most capable PM?,12.0,80.0,-68.0,Are you satisfied or dissatisfied with the way the Govt is running the country?,,,,
,Sep,7-8,7/9/23,8,WeThink,,26.0,1.0,46.0,0.0,9.0,-2.0,6.0,1.0,6.0,-1.0,,,-20.0,1.0,Internet,UK,,,23.0,49.0,-26.0,36.0,29.0,7.0,,,,,,,,,,To what extent do you approve or disapprove of the way X is handling the job of Y?,26.0,38.0,,,,Who do you think would make the best PM?,,,,,,,,
,Sep,7-8,7/9/23,13,YouGov,TT,24.0,-2.0,46.0,2.0,10.0,0.0,7.0,0.0,6.0,-1.0,,,-22.0,-4.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep,9-11,9/9/23,12,YouGov,,,,,,,,,,,,,,,,Internet,,,,25.0,64.0,-39.0,35.0,48.0,-13.0,,,,,,,,,,Do you think X is doing well or badly as Y?,,,,,,,13.0,70.0,-57.0,Do you approve or disapprove of the Government's record to date?,,,,
,Sep,10,10/9/23,11,R+W,,25.0,-3.0,45.0,1.0,12.0,-2.0,6.0,2.0,6.0,0.0,,,-20.0,4.0,Internet,,,,25.0,46.0,-21.0,32.0,29.0,3.0,,,,,,,,,,"To what extent, if at all, do you approve or disapprove of X’s overall job performance since s/he became Y?",28.0,43.0,,,,"At this moment, which of the following individuals do you think would be the better Prime Minister for the United Kingdom?",,,,,,,,
,Sep,11-15,11/9/23,19,Deltapoll,,23.0,-5.0,47.0,1.0,10.0,0.0,7.0,2.0,6.0,-1.0,1.0,0.0,-24.0,-6.0,Internet,,,,33.0,60.0,-27.0,42.0,45.0,-3.0,,,,,,,,,,"Do you think they are doing very well in their job, quite well, quite badly or very badly?",,,,,,,,,,,,,,
,Sep,11-25,11/9/23,13-Oct,Survation,38 Degrees,29.0,0.0,46.0,0.0,12.0,1.0,3.0,0.0,5.0,1.0,,,-17.0,0.0,Internet,,MRP poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep,13,13/9/23,,PeoplePolling,GB News,23.0,2.0,41.0,-4.0,9.0,0.0,9.0,1.0,10.0,1.0,,,-18.0,6.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep,13-14,13/9/23,15,Techne,,26.0,1.0,46.0,0.0,10.0,0.0,6.0,0.0,6.0,-1.0,,,-20.0,1.0,Phone/Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep,13-14,13/9/23,,YouGov,TT,24.0,0.0,45.0,-1.0,9.0,-1.0,9.0,2.0,8.0,2.0,,,-21.0,1.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep,13-15,13/9/23,17,Opinium,Ob,26.0,-2.0,41.0,-1.0,11.0,2.0,7.0,-1.0,8.0,0.0,,,-15.0,-1.0,Internet,,,,23.0,53.0,-30.0,30.0,39.0,-9.0,15.0,20.0,-5.0,,,,,,,To what extent do you approve or disapprove of the way X is handling his job as Y,23.0,29.0,,,,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,
,Sep,14-15,14/9/23,15,WeThink,,27.0,1.0,44.0,-2.0,11.0,2.0,6.0,0.0,7.0,1.0,,,-17.0,3.0,Internet,UK,,,27.0,43.0,-16.0,33.0,30.0,3.0,,,,,,,,,,To what extent do you approve or disapprove of the way X is handling the job of Y?,29.0,37.0,,,,Who do you think would make the best PM?,,,,,,,,
,Sep,15-17,15/9/23,21,Savanta ComRes,,26.0,-3.0,46.0,1.0,12.0,2.0,4.0,1.0,5.0,-1.0,,,-20.0,-4.0,Internet,UK,,,28.0,51.0,-23.0,37.0,35.0,2.0,16.0,29.0,-13.0,,,,,,,To what extent do you feel favourably or unfavourably towards…,30.0,42.0,,,,Which of the following politicians do you think would make the best PM?,20.0,58.0,-39.0,To what extent do you feel favourably or unfavourably towards…,,,,
,Sep,16-18,16/9/23,21,YouGov,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,69.0,-56.0,Do you approve or disapprove of the Government's record to date?,,,,
,Sep,17,17/9/23,18,R+W,,26.0,1.0,44.0,-1.0,14.0,2.0,6.0,0.0,6.0,0.0,,,-18.0,2.0,Internet,,,,25.0,46.0,-21.0,36.0,28.0,8.0,,,,,,,,,,"To what extent, if at all, do you approve or disapprove of X’s overall job performance since s/he became Y?",31.0,42.0,,,,"At this moment, which of the following individuals do you think would be the better Prime Minister for the United Kingdom?",,,,,,,,
,Sep,18,18/9/23,,PeoplePolling,GB News,20.0,-3.0,44.0,3.0,9.0,0.0,8.0,-1.0,9.0,-1.0,,,-24.0,-6.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep,18-20,18/9/23,22,More in Common,,28.0,-1.0,43.0,-1.0,12.0,2.0,6.0,1.0,7.0,1.0,,,-15.0,0.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep,20-21,20/9/23,22,Techne,,26.0,0.0,45.0,-1.0,11.0,1.0,7.0,1.0,5.0,-1.0,,,-19.0,1.0,Phone/Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep,21-22,21/9/23,22,WeThink,,28.0,1.0,45.0,1.0,9.0,-2.0,6.0,0.0,6.0,-1.0,,,-17.0,0.0,Internet,UK,,,29.0,44.0,-15.0,32.0,32.0,0.0,,,,,,,,,,To what extent do you approve or disapprove of the way X is handling the job of Y?,30.0,36.0,,,,Who do you think would make the best PM?,,,,,,,,
,Sep,21-22,21/9/23,26,YouGov,TT,27.0,3.0,43.0,-2.0,10.0,1.0,7.0,-2.0,8.0,0.0,,,-16.0,5.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,66.0,-51.0,Do you approve or disapprove of the Government's record to date?,,,,
,Sep,22-24,22/9/23,29,Savanta ComRes,,30.0,4.0,44.0,-2.0,11.0,-1.0,4.0,0.0,5.0,0.0,,,-14.0,6.0,Internet,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep,22-25,22/9/23,25,Deltapoll,,28.0,5.0,44.0,-3.0,10.0,0.0,6.0,-1.0,5.0,-1.0,1.0,0.0,-16.0,8.0,Internet,,,,32.0,60.0,-28.0,40.0,44.0,-4.0,,,,,,,,,,"Do you think they are doing very well in their job, quite well, quite badly or very badly?",,,,,,,,,,,,,,
,Sep,22-26,20/9/23,4,Ipsos,,,,,,,,,,,,,,,,Internet,,,,24.0,52.0,-28.0,28.0,42.0,-14.0,,,,,,,,,,To what extent if at all do you have favourable or unfavourable opinion of…,,,,,,,,,,,,,,
,Sep,22-26,20/9/23,4,Ipsos,,,,,,,,,,,,,,,,Internet,,,,19.0,52.0,-33.0,,,,,,,,,,,,,"To what extent would you say X has done a good job or bad job as Y, or neither?",,,,,,,,,,,,,,
,Sep,23-25,23/9/23,26,YouGov,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,64.0,-47.0,Do you approve or disapprove of the Government's record to date?,,,,
,Sep,24,24/9/23,25,R+W,,28.0,2.0,43.0,-1.0,13.0,-1.0,5.0,-1.0,8.0,2.0,,,-15.0,3.0,Internet,,,,32.0,46.0,-14.0,40.0,31.0,9.0,,,,,,,,,,"To what extent, if at all, do you approve or disapprove of X’s overall job performance since s/he became Y?",34.0,43.0,,,,"At this moment, which of the following individuals do you think would be the better Prime Minister for the United Kingdom?",,,,,,,,
,Sep,26-27,26/9/23,28,YouGov,TT,24.0,-3.0,45.0,2.0,11.0,1.0,7.0,0.0,8.0,0.0,,,-21.0,-5.0,Internet,,,,,,,,,,,,,,,,,,,,22.0,30.0,,,,Which of the following do you think would make the best PM?,,,,,,,,
,Sep,27-28,27/9/23,29,Techne,,27.0,1.0,45.0,0.0,10.0,-1.0,6.0,-1.0,6.0,1.0,,,-18.0,1.0,Phone/Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep,27-29,27/8/23,1,Opinium,Ob,29.0,3.0,39.0,-2.0,12.0,1.0,7.0,0.0,7.0,-1.0,,,-10.0,5.0,Internet,,,,24.0,52.0,-28.0,28.0,38.0,-10.0,18.0,22.0,-4.0,,,,,,,To what extent do you approve or disapprove of the way X is handling his job as Y,21.0,28.0,,,,"Which, if any, of the following people do you think would be the best prime minister?",,,,,,,,
,Sep,28-29,28/9/23,29,WeThink,,27.0,-1.0,47.0,2.0,10.0,1.0,5.0,-1.0,7.0,1.0,,,-20.0,-3.0,Internet,UK,,,30.0,43.0,-13.0,33.0,30.0,3.0,,,,,,,,,,To what extent do you approve or disapprove of the way X is handling the job of Y?,29.0,38.0,,,,Who do you think would make the best PM?,,,,,,,,
,Sep,28-29,28/9/23,,YouGov,,,,,,,,,,,,,,,,Internet,,,,26.0,66.0,-40.0,32.0,55.0,-23.0,,,,,,,,,,Do you have a favourable or unfavourable opinion of…,,,,,,,,,,,,,,
,Sep,29-1,29/9/23,4,Savanta ComRes,,27.0,-3.0,46.0,2.0,11.0,0.0,4.0,0.0,5.0,0.0,,,-19.0,-5.0,Internet,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep,29-2,29/9/23,3,Deltapoll,,26.0,-2.0,44.0,0.0,12.0,2.0,6.0,0.0,5.0,0.0,2.0,1.0,-18.0,-2.0,Internet,,,,30.0,63.0,-33.0,39.0,47.0,-8.0,,,,,,,,,,"Do you think they are doing very well in their job, quite well, quite badly or very badly?",,,,,,,,,,,,,,
,Sep,30-2,30/9/23,3,YouGov,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,67.0,-54.0,Do you approve or disapprove of the Government's record to date?,,,,
,Oct,1,1/10/23,2,R+W,,29.0,1.0,43.0,0.0,12.0,-1.0,4.0,-1.0,7.0,-1.0,,,-14.0,1.0,Internet,,,,31.0,41.0,-10.0,37.0,30.0,7.0,,,,,,,,,,"To what extent, if at all, do you approve or disapprove of X’s overall job performance since s/he became Y?",32.0,41.0,,,,"At this moment, which of the following individuals do you think would be the better Prime Minister for the United Kingdom?",,,,,,,,
,Oct,4-5,4/10/23,6,YouGov,TT,24.0,0.0,45.0,0.0,11.0,0.0,7.0,0.0,8.0,0.0,,,-21.0,0.0,Internet,,,,26.0,66.0,-40.0,32.0,54.0,-22.0,,,,,,,,,,Do you have a favourable or unfavourable opinion of…,25.0,34.0,,,,Which of the following do you think would make the best PM?,,,,,,,,
,Oct,4-5,4/10/23,6,Techne,,26.0,-1.0,45.0,0.0,11.0,1.0,6.0,0.0,6.0,0.0,,,-19.0,-1.0,Phone/Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,4-5,4/10/23,6,BMG,The i,30.0,1.0,44.0,0.0,10.0,0.0,6.0,2.0,7.0,-1.0,,,-14.0,1.0,Internet,,,,26.0,51.0,-25.0,29.0,32.0,-3.0,15.0,17.0,-2.0,,,,,,,Are you satisfied or dissatisfied with the way X is doing his/her job as…,30.0,35.0,,,,"In your view, who would make a better PM?",,,,,,,,
,Oct,4-6,4/10/23,8,Opinium,Ob,29.0,0.0,42.0,3.0,11.0,-1.0,6.0,-1.0,6.0,-1.0,,,-13.0,-3.0,Internet,,,,27.0,51.0,-24.0,29.0,37.0,-8.0,,,,,,,,,,To what extent do you approve or disapprove of the way X is handling his job as Y,,,,,,,,,,,,,,
,Oct,5-6,5/10/23,6,WeThink,,28.0,1.0,44.0,-3.0,10.0,0.0,5.0,0.0,6.0,-1.0,,,-16.0,4.0,Internet,UK,,,28.0,42.0,-14.0,33.0,28.0,5.0,,,,,,,,,,To what extent do you approve or disapprove of the way X is handling the job of Y?,32.0,38.0,,,,Who do you think would make the best PM?,,,,,,,,
,Oct,5-6,5/10/23,8,Deltapoll,MoS,28.0,2.0,43.0,-1.0,12.0,0.0,6.0,0.0,7.0,2.0,1.0,-1.0,-15.0,3.0,Internet,,,,34.0,58.0,-25.0,41.0,45.0,-5.0,,,,,,,,,,"Do you think they are doing very well in their job, quite well, quite badly or very badly?",,,,,,,,,,,,,,
,Oct,6-8,6/10/23,12,Savanta ComRes,,30.0,3.0,46.0,0.0,10.0,-1.0,3.0,-1.0,5.0,0.0,,,-16.0,3.0,Internet,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,7-9,7/10/23,,YouGov,,,,,,,,,,,,,,,,Internet,,,,25.0,65.0,-40.0,35.0,47.0,-12.0,,,,,,,,,,Do you think X is doing well or badly as Y?,,,,,,,12.0,69.0,-57.0,Do you approve or disapprove of the Government's record to date?,,,,
,Oct,8,8/10/23,9,R+W,,27.0,-2.0,43.0,0.0,13.0,1.0,6.0,2.0,8.0,1.0,,,-16.0,-2.0,Internet,,,,30.0,46.0,-16.0,38.0,28.0,10.0,,,,,,,,,,"To what extent, if at all, do you approve or disapprove of X’s overall job performance since s/he became Y?",32.0,42.0,,,,"At this moment, which of the following individuals do you think would be the better Prime Minister for the United Kingdom?",,,,,,,,
,Oct,11-12,11/10/23,13,Techne,DE,26.0,0.0,46.0,1.0,10.0,-1.0,6.0,0.0,6.0,0.0,,,-20.0,-1.0,Phone/Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,11-12,11/10/23,13,YouGov,TT,24.0,0.0,47.0,2.0,9.0,-2.0,6.0,-1.0,8.0,0.0,,,-23.0,-2.0,Internet,,,,,,,,,,,,,,,,,,,,20.0,32.0,,,,Which of the following do you think would make the best PM?,14.0,61.0,-47.0,Do you approve or disapprove of the Government's record to date?,,,,
,Oct,11-12,11/10/23,17,BMG,The i,30.0,0.0,43.0,-1.0,11.0,1.0,6.0,0.0,7.0,0.0,,,-13.0,1.0,Internet,,,,23.0,51.0,-28.0,28.0,31.0,-3.0,13.0,17.0,-4.0,,,,,,,Are you satisfied or dissatisfied with the way X is doing his/her job as…,29.0,37.0,,,,"In your view, who would make a better PM?",,,,,,,,
,Oct,11-13,11/10/23,15,Opinium,Ob,28.0,-1.0,44.0,2.0,10.0,-1.0,6.0,0.0,6.0,0.0,,,-16.0,-3.0,Internet,,,,27.0,51.0,-24.0,35.0,34.0,1.0,17.0,21.0,-4.0,,,,,,,To what extent do you approve or disapprove of the way X is handling his job as Y,,,,,,,,,,,,,,
,Oct,11-18,11/10/23,25,Ipsos,ES,24.0,0.0,44.0,0.0,13.0,1.0,9.0,1.0,4.0,0.0,2.0,2.0,-20.0,0.0,Phone,,,,26.0,63.0,-37.0,30.0,53.0,-23.0,20.0,35.0,-15.0,,,,,,,Are you satisfied or dissatisfied with the way X is doing his/her job as…,31.0,35.0,,,,Who do you think would make the most capable PM?,14.0,80.0,-66.0,Are you satisfied or dissatisfied with the way the Govt is running the country?,,,,
,Oct,12-13,12/10/23,13,WeThink,,28.0,0.0,44.0,0.0,9.0,-1.0,6.0,1.0,7.0,1.0,,,-16.0,0.0,Internet,UK,,,31.0,44.0,-13.0,41.0,25.0,16.0,,,,,,,,,,To what extent do you approve or disapprove of the way X is handling the job of Y?,28.0,40.0,,,,Who do you think would make the best PM?,,,,,,,,
,Oct,12-13,12/10/23,,YouGov,,,,,,,,,,,,,,,,Internet,,,,27.0,63.0,-36.0,34.0,51.0,-17.0,15.0,27.0,-12.0,,,,,,,Do you have a favourable or unfavourable opinion of…,,,,,,,,,,,,,,
,Oct,13-15,13/10/23,19,Savanta ComRes,,29.0,-1.0,45.0,-1.0,10.0,0.0,2.0,-1.0,5.0,0.0,,,-16.0,0.0,Internet,UK,,,29.0,49.0,-20.0,37.0,36.0,2.0,16.0,30.0,-14.0,,,,,,,To what extent do you feel favourably or unfavourably towards…,32.0,41.0,,,,Which of the following politicians do you think would make the best PM?,21.0,56.0,-35.0,To what extent do you feel favourably or unfavourably towards…,,,,
,Oct,13-16,13/10/23,16,Deltapoll,,27.0,-1.0,47.0,4.0,10.0,-2.0,6.0,0.0,5.0,-2.0,1.0,0.0,-20.0,-5.0,Internet,,,,33.0,58.0,-25.0,44.0,41.0,3.0,,,,,,,,,,"Do you think they are doing very well in their job, quite well, quite badly or very badly?",,,,,,,,,,,,,,
,Oct,14-16,14/10/23,17,YouGov,,,,,,,,,,,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,65.0,-49.0,Do you approve or disapprove of the Government's record to date?,,,,
,Oct,14-16,14/10/23,18,More in Common,,30.0,2.0,42.0,-1.0,12.0,0.0,6.0,0.0,7.0,0.0,,,-12.0,3.0,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct,15,15/10/23,16,R+W,,29.0,2.0,43.0,0.0,14.0,1.0,4.0,-2.0,7.0,-1.0,,,-14.0,2.0,Internet,,,,31.0,44.0,-13.0,34.0,28.0,6.0,,,,,,,,,,"To what extent, if at all, do you approve or disapprove of X’s overall job performance since s/he became Y?",32.0,43.0,,,,"At this moment, which of the following individuals do you think would be the better Prime Minister for the United Kingdom?",,,,,,,,
